NB551104	165	Plate_387_Q6	H04	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H05	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H06	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	A07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	B07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	C07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	D07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	E07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	F07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	G07	Q6	02232_CB_facs_presort_Plate_2_1
NB551104	165	Plate_387_Q6	H07	Q6	02232_CB_facs_presort_Plate_2_1
