"","P392_Q701A","P392_Q701B","P392_Q701C","P392_Q701D","P392_Q701E","P392_Q701F","P392_Q701G","P392_Q701H","P392_Q702A","P392_Q702B","P392_Q702C","P392_Q702D","P392_Q702E","P392_Q702F","P392_Q702G","P392_Q702H","P392_Q703A","P392_Q703B","P392_Q703C","P392_Q703D","P392_Q703E","P392_Q703F","P392_Q703G","P392_Q703H","P392_Q704A","P392_Q704B","P392_Q704C","P392_Q704D","P392_Q704E","P392_Q704F","P392_Q704G","P392_Q704H","P392_Q705A","P392_Q705B","P392_Q705C","P392_Q705D","P392_Q705E","P392_Q705F","P392_Q705G","P392_Q705H","P392_Q706A","P392_Q706B","P392_Q706C","P392_Q706D","P392_Q706E","P392_Q706F","P392_Q706G","P392_Q706H","P392_Q707A","P392_Q707B","P392_Q707C","P392_Q707D","P392_Q707E","P392_Q707F","P392_Q707G","P392_Q707H","P392_Q708A","P392_Q708B","P392_Q708C","P392_Q708D","P392_Q708E","P392_Q708F","P392_Q708G","P392_Q708H","P392_Q709A","P392_Q709B","P392_Q709C","P392_Q709D","P392_Q709E","P392_Q709F","P392_Q709G","P392_Q709H","P392_Q710A","P392_Q710B","P392_Q710C","P392_Q710D","P392_Q710E","P392_Q710F","P392_Q710G","P392_Q710H","P392_Q711A","P392_Q711B","P392_Q711C","P392_Q711D","P392_Q711E","P392_Q711F","P392_Q711G","P392_Q711H","P392_Q712A","P392_Q712B","P392_Q712C","P392_Q712D","P392_Q712E","P392_Q712F","P392_Q712G","P392_Q712H"
"ERCC-00111",8,0,30,53,27,116,205,140,0,58,63,129,89,134,77,228,0,0,0,121,1,0,143,171,56,0,0,138,189,166,209,135,0,22,28,53,96,46,117,129,66,33,29,69,67,126,288,303,50,0,28,161,0,4,0,8,7,75,34,106,3,101,152,72,53,65,57,40,173,0,108,0,28,41,16,60,73,0,0,141,16,35,6,0,93,243,235,121,6,101,0,0,66,1,1,1
"ERCC-00112",0,0,0,0,96,109,256,0,39,0,0,0,4,590,0,0,0,27,0,65,0,0,0,124,0,23,0,79,0,0,1,233,0,0,0,0,0,0,194,0,14,0,0,1,0,82,1,0,0,0,0,0,0,0,0,0,5,0,28,0,79,0,0,0,0,0,1,2,0,23,0,0,0,72,11,73,0,0,0,133,0,31,0,98,100,0,0,0,30,0,0,0,0,0,1,0
"ERCC-00113",407,817,449,1106,942,1801,1385,1616,352,282,1068,1462,1348,1964,4654,1565,449,366,1064,1130,650,1432,1044,2246,368,550,706,780,1599,2336,1110,1820,204,328,284,838,743,2179,2847,2125,424,276,480,912,874,1715,2877,2078,177,418,398,1154,1012,1845,1473,1452,174,187,410,1290,979,1606,1188,2799,263,314,492,579,1448,1208,975,866,242,390,641,262,631,1310,2545,1977,309,244,333,513,1223,1558,1586,1775,102,340,434,371,971,187,1290,1072
"ERCC-00116",0,0,0,4,0,0,1,503,0,47,2,0,0,158,0,1,0,0,0,83,0,0,0,0,28,0,0,43,132,0,0,187,0,0,84,13,118,0,0,0,0,0,4,0,0,123,0,0,0,0,32,0,92,0,0,0,0,0,39,0,0,13,0,0,0,0,58,0,0,0,185,148,9,0,0,61,0,0,17,0,0,0,0,0,0,0,0,0,13,4,0,0,245,108,136,0
"ERCC-00117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00126",0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00130",1716,2264,2769,6724,4503,6439,9252,6733,1960,2212,2689,4676,5860,7947,8788,9782,2515,1889,3774,6813,5241,6850,11285,10023,1936,2350,3385,5118,6484,8267,8644,9159,1653,2048,1807,6389,4707,5985,9536,9504,1643,2140,2720,4809,4612,7029,11072,11252,1269,1427,2800,5560,4765,5649,9214,6008,1313,1822,1862,5238,3807,5884,8738,5610,1783,1895,2223,3551,5516,7451,7598,4403,1951,1774,2905,3550,5944,6146,6492,6781,1733,1629,2304,3365,4850,5850,6383,7534,1192,1649,3070,3179,3455,3369,5093,5564
"ERCC-00131",0,0,0,0,0,0,0,0,0,28,0,4,24,0,1,0,18,30,0,142,0,0,154,117,0,28,0,60,85,0,106,113,22,28,25,0,0,139,89,75,0,0,0,151,1,1,1,142,1,0,0,0,0,0,0,136,0,0,0,0,1,0,0,0,24,40,28,45,1,0,0,0,22,25,0,0,0,0,84,154,0,12,0,0,0,0,108,0,0,0,35,71,0,0,69,1
"ERCC-00134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00136",335,330,214,823,420,985,39,274,157,361,670,1029,432,599,1127,1592,234,193,429,826,246,804,2118,471,132,232,619,587,376,638,1595,785,245,160,402,792,483,1309,1421,546,191,221,119,324,934,171,1009,1459,169,181,255,709,626,523,387,1589,186,464,153,526,539,1103,805,491,75,179,461,263,304,1005,402,625,298,122,246,514,422,383,1310,744,278,215,82,475,701,855,783,811,249,229,317,364,948,122,316,540
"ERCC-00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00144",0,0,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,0,0,1,0,0,2,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,16,16,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,1
"ERCC-00145",41,25,53,0,351,117,385,50,0,0,106,187,278,90,3,35,55,24,23,158,133,249,208,105,20,0,39,150,145,148,0,674,43,105,29,152,262,319,478,1,25,48,33,57,1,120,19,161,68,31,35,90,95,0,34,261,54,68,0,98,1,0,383,118,28,43,44,19,225,113,0,177,8,24,77,203,113,197,154,157,54,54,105,110,63,128,424,368,3,0,0,0,111,0,516,150
"ERCC-00147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,83,0,0,0
"ERCC-00158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
"ERCC-00162",19,0,0,52,0,0,0,20,0,0,36,0,66,98,0,77,0,0,42,0,0,112,103,53,17,0,0,0,0,0,0,0,15,0,15,126,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,88,0,0,0,1,12,0,0,0,54,1,0,0,0,12,1,55,0,0,0,0,0,0,0,11,40,0,0,145,0,0,1,0,0,0,0,0,0,3,23,9,0,0,1,0
"ERCC-00163",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,50,0,1,118,0,0,8,0,84,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,149
"ERCC-00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00165",0,0,0,0,0,0,0,0,0,41,0,4,0,0,22,176,28,0,0,1,0,0,0,93,22,0,0,0,0,0,0,89,0,0,0,0,0,0,0,129,0,0,0,102,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0,152,72,0,0,0,0,22,0,0,0,0,233,1,9,0,0,53,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,44,0,0,0,0
"ERCC-00168",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00170",38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,73,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239,0,0,0,0,0,139,37,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,180
"ERCC-00171",215,336,354,1255,899,1111,2880,2384,223,356,551,1222,804,1693,1536,1843,319,409,788,1150,1246,1129,1572,1688,197,552,240,992,905,1281,2258,1041,374,485,296,1323,728,828,1948,1197,380,304,402,1032,1082,1358,2173,992,199,417,590,644,735,1158,1741,1028,222,358,259,1094,935,1196,956,1841,421,434,466,780,1100,628,1094,1081,244,419,562,655,747,1597,2018,1644,431,316,421,812,1077,1476,808,1194,63,371,520,435,1001,536,793,824
