"","P393_Q801A","P393_Q801B","P393_Q801C","P393_Q801D","P393_Q801E","P393_Q801F","P393_Q801G","P393_Q801H","P393_Q802A","P393_Q802B","P393_Q802C","P393_Q802D","P393_Q802E","P393_Q802F","P393_Q802G","P393_Q802H","P393_Q803A","P393_Q803B","P393_Q803C","P393_Q803D","P393_Q803E","P393_Q803F","P393_Q803G","P393_Q803H","P393_Q804A","P393_Q804B","P393_Q804C","P393_Q804D","P393_Q804E","P393_Q804F","P393_Q804G","P393_Q804H","P393_Q805A","P393_Q805B","P393_Q805C","P393_Q805D","P393_Q805E","P393_Q805F","P393_Q805G","P393_Q805H","P393_Q806A","P393_Q806B","P393_Q806C","P393_Q806D","P393_Q806E","P393_Q806F","P393_Q806G","P393_Q806H","P393_Q807A","P393_Q807B","P393_Q807C","P393_Q807D","P393_Q807E","P393_Q807F","P393_Q807G","P393_Q807H","P393_Q808A","P393_Q808B","P393_Q808C","P393_Q808D","P393_Q808E","P393_Q808F","P393_Q808G","P393_Q808H","P393_Q809A","P393_Q809B","P393_Q809C","P393_Q809D","P393_Q809E","P393_Q809F","P393_Q809G","P393_Q809H","P393_Q810A","P393_Q810B","P393_Q810C","P393_Q810D","P393_Q810E","P393_Q810F","P393_Q810G","P393_Q810H","P393_Q811A","P393_Q811B","P393_Q811C","P393_Q811D","P393_Q811E","P393_Q811F","P393_Q811G","P393_Q811H","P393_Q812A","P393_Q812B","P393_Q812C","P393_Q812D","P393_Q812E","P393_Q812F","P393_Q812G","P393_Q812H"
"FBgn0016920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0016926",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,16
"FBgn0016930",0,0,0,0,7,0,0,0,0,108,0,34,54,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,84,0,0,0,160,3,0,0,0,1,0,3,0,0,0,0,0,0,0,209,0,0,0,0,97,180,0,0,0,0,0,0,1,0,16,0,0,0,0,0,29,0,0,0,0,284,248
"FBgn0016970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0016975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0016976",0,102,205,117,2,71,5,18,11,5,66,202,65,8,213,0,113,111,0,52,0,0,0,1,1,0,0,0,72,0,0,0,0,0,83,0,0,2,1,0,42,12,0,29,2,160,178,56,0,2,0,61,162,0,5,0,11,39,56,0,0,3,1,3,3,25,0,64,32,0,0,1,0,0,106,3,0,372,10,184,0,88,23,0,24,20,251,0,78,69,12,1,1,0,694,1384
"FBgn0016977",0,618,145,71,373,295,471,52,0,7,10,279,79,86,211,0,52,72,18,79,32,0,1,0,0,2,183,1,566,250,130,0,37,1,57,1,124,331,1,0,79,175,1,80,247,137,27,116,46,2,3,236,484,64,46,0,0,1,136,21,135,439,0,2,145,26,0,48,0,122,0,0,1,92,573,2,330,111,0,321,0,221,2,78,16,132,189,0,1,208,4,162,2,0,3493,3067
"FBgn0016978",0,0,0,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,7,69,1,0,1,0,0,0,0,0,9,0,0,0,0,0,114,0,0,0,0,0,0,148,0,0,0,230,407
"FBgn0016983",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217
"FBgn0016984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
"FBgn0017414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,0,0,58,0,0,0,0,0,0,0,0,0,306,212
"FBgn0017418",0,23,0,0,0,4,0,81,102,1,0,81,16,0,0,0,0,15,0,0,0,0,0,0,0,0,7,7,0,1,17,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,85,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,604,0,0,0,0,1,0,0,103,110
"FBgn0017429",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,1,2
"FBgn0017430",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,149,0,42,0,0,0,0,0,0,116
"FBgn0017448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0017456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0017457",0,0,47,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,62,127
"FBgn0017482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0017545",0,113,137,121,0,0,2,0,5,25,4,93,212,1,0,0,124,1,0,0,1,18,66,2,0,2,5,0,83,67,0,0,0,0,120,0,1,333,1,0,0,1,0,0,0,353,255,84,0,0,0,80,3,0,4,0,0,0,225,1,0,0,0,0,276,213,0,63,135,2,1,31,0,91,29,0,0,85,0,134,0,305,0,7,54,62,153,0,0,0,5,0,2,1,2570,2452
"FBgn0017550",0,2,0,0,0,0,0,0,0,0,59,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16,24,0,0,0,44,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,8,0,0,0,0,13,0,64,0,53,0,0,0,1,0,0,0,0,0,0,0,58
"FBgn0017551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0017556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0017558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,74,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,506,303
"FBgn0017561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
"FBgn0017566",0,21,19,213,6,0,8,4,0,94,0,5,19,0,21,0,0,5,0,3,0,0,14,2,0,3,80,0,8,5,0,0,0,0,37,0,2,7,0,0,1,70,41,2,0,288,286,4,0,0,0,5,111,0,77,0,0,62,3,4,0,0,0,0,97,7,0,0,0,2,0,0,0,87,37,0,4,10,0,56,0,3,4,163,62,0,24,1,0,1,0,0,0,0,482,974
"FBgn0017567",0,160,93,117,0,147,0,0,8,88,1,96,162,197,0,0,0,39,1,1,0,501,0,0,0,57,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,171,129,19,1,0,0,47,1,0,6,0,0,0,0,0,0,112,0,0,112,0,3,0,0,14,0,0,2,0,196,1,0,408,0,0,0,148,0,0,14,0,369,0,0,0,0,0,0,0,998,1615
"FBgn0017572",0,162,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,139,0,34,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,31,203,0,0,0,1,0,0,0,0,0,0,0,0,130,0,0,0,59,0,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,89,313
"FBgn0017577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FBgn0017578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,254,2
"FBgn0017579",0,109,0,240,1,0,2,0,2,291,0,367,55,0,214,0,2,114,0,103,1,2,67,140,1,104,177,1,62,231,4,0,0,0,27,1,0,4,0,1,160,156,0,1,2,463,120,195,124,0,1,136,170,228,16,0,12,143,68,113,1,117,0,0,79,97,126,103,171,93,0,39,0,104,163,0,0,273,0,267,0,73,58,70,0,142,170,1,0,350,187,113,1,1,4780,4936
"FBgn0017581",0,63,97,302,21,1,170,64,0,144,114,1,59,3,1,2,1,272,11,8,2,42,124,4,1,16,24,0,564,0,5,1,4,111,32,0,1,28,0,0,6,78,399,338,0,550,209,253,82,5,2,493,154,1,76,1,25,138,256,0,1,81,3,2,41,538,0,381,2,15,0,56,0,2,576,0,155,169,2,460,1,0,25,191,308,573,645,0,13,0,513,0,1,0,5347,6333
"FBgn0017590",0,2,9,119,1,0,4,0,0,0,119,386,1,1,0,0,120,60,0,128,0,1,0,3,0,0,509,1,121,204,6,0,0,117,141,0,0,117,0,0,114,512,60,62,0,89,168,191,12,1,0,0,183,62,1,1,0,0,30,288,1,0,0,4,131,0,1,249,752,0,0,20,0,115,532,1,1,172,0,582,0,604,700,168,203,0,84,0,0,118,351,0,1,0,1909,1134
"FBgn0019624",0,274,450,996,39,11,1,0,131,30,0,123,29,0,235,0,0,1,1,79,43,73,0,2,0,83,24,5,42,0,1,1,0,21,153,0,144,1,0,0,0,44,30,0,0,467,696,293,0,66,1,73,175,1,4,0,0,31,133,1,0,30,1,0,10,42,1,8,200,0,25,31,2,119,398,2,0,433,0,246,9,115,34,59,244,135,191,0,0,94,113,143,0,1,2385,3307
"FBgn0019637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
"FBgn0019643",0,1,181,372,0,1,0,0,22,55,51,187,0,239,0,0,0,75,0,5,0,0,0,0,0,0,0,46,39,0,9,0,0,24,0,0,1,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,68,0,0,0,0,0,117,0,0,125,0,0,16,0,0,106,482,0,0,0,0,1,0,0,0,1,1,156,0,179,0,1,1,1,22,1,0,0,1,1,0,0,884,67
"FBgn0019644",0,211,3,678,0,146,0,1,0,0,25,67,195,1,39,0,1,57,0,7,3,42,0,2,1,6,0,1,171,378,1,0,0,118,93,207,0,186,1,0,0,5,246,108,0,782,470,192,164,1,1,291,2,0,7,0,1,0,0,1,0,68,0,0,73,0,0,137,232,0,1,0,1,115,310,0,0,922,96,301,0,153,3,0,1,0,79,0,0,0,0,114,1,0,3532,2647
"FBgn0019650",0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,684,989
"FBgn0019662",0,0,0,77,0,0,0,0,0,0,0,21,0,17,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,105,0,0,0,2,0,0,0,0,27,36
"FBgn0019686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0019809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FBgn0019828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0019830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0
"FBgn0019890",0,26,0,0,0,0,0,0,0,0,0,61,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,126,45,0,0,0,0,158,0,1,0,1,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,88,0,0,13,0,0,0,0,0,114,233
"FBgn0019925",0,0,0,0,0,104,0,8,0,42,0,3,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36,0,0,0,0,63,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,105,86
"FBgn0019928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0019929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0019932",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,68,0,0,0,0,0,6,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
"FBgn0019936",0,99,123,118,1,0,5,23,0,0,94,259,158,0,0,2,0,18,1,2,2,16,0,0,0,150,1,76,0,362,1,0,0,0,103,0,0,0,0,0,0,2,104,32,0,420,271,0,0,0,0,259,2,0,8,0,0,0,1,6,1,3,0,1,29,0,0,0,220,94,0,1,0,0,1,0,141,231,0,160,1,193,0,134,0,0,0,0,0,165,0,1,0,0,2895,3559
"FBgn0019938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FBgn0019940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,867
"FBgn0019949",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,45,0,0,0,0,57,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,43
"FBgn0019952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,114
"FBgn0019957",0,5,0,105,0,148,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,0,0,1,58,73,0,0,0,0,0,0,0,1,0,0,0,75,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,10,0,0,5,0,82,0,0,0,0,0,8,0,0,0,0,1,0,0,0,458,768
"FBgn0019960",0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,294,0,0,0,73,0,0,0,114,22
"FBgn0019968",0,0,0,0,0,15,0,0,0,0,0,0,45,195,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74,53,0,0,0,1,2,0,0,0,0,0,101,4,0,67,124,0,0,0,0,39,0,1,0,0,0,0,153,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,160,0,0,302,0,0,0,0,546,106
"FBgn0019972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,115,0
"FBgn0019982",0,0,11,0,0,0,3,0,1,49,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,1,0,76,45,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,21,1,0,0,1,0,146,82,0,0,0,0,236,0,4,0,0,0,0,0,0,0,42,0,0,0,0,0,22,82,0,0,66,1,0,0,0,0,0,0,0,140,0,1,132,18,0,0,0,401,168
"FBgn0019985",0,0,0,13,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,16,0,0,0,0,137,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,205,0,0,0,1,0,0,0,0,0,0,52
"FBgn0019990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0020018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FBgn0020224",0,0,0,0,69,0,3,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,106,0,1,0,84,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,53,52
"FBgn0020235",0,460,390,214,0,204,0,0,1,0,0,0,231,0,0,1,2,0,0,1,0,0,17,0,0,0,0,0,155,655,0,1,0,0,370,101,0,0,0,0,1,186,0,1,0,1130,566,0,11,0,1,241,0,385,163,0,1,1,0,0,1,0,0,2,0,54,0,230,474,1,0,0,1,0,443,1,92,445,1,139,1,334,1,158,1,0,0,0,0,2,78,1,0,0,863,2568
"FBgn0020236",0,0,19,1,0,0,8,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,0,162,0,0,1,0,102,268,0,4,0,0,0,8,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,124,0,0,0,0,147,0,109,0,1,0,0,0,0,4,0,0,0,0,0,1,35
"FBgn0020238",0,432,143,263,120,300,46,109,218,0,7,290,415,103,156,0,1,363,0,2,1,33,120,73,0,99,77,0,547,263,0,0,0,81,401,0,2,358,0,1,6,94,374,694,0,1192,882,469,14,3,3,396,362,401,166,0,2,378,206,33,4,144,20,3,469,277,0,2,1498,191,2,2,0,1,132,0,1,673,1,1042,0,1394,2,313,546,1,264,0,2,163,150,3,0,0,4747,7081
"FBgn0020248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
