"","P388_Q701A","P388_Q701B","P388_Q701C","P388_Q701D","P388_Q701E","P388_Q701F","P388_Q701G","P388_Q701H","P388_Q702A","P388_Q702B","P388_Q702C","P388_Q702D","P388_Q702E","P388_Q702F","P388_Q702G","P388_Q702H","P388_Q703A","P388_Q703B","P388_Q703C","P388_Q703D","P388_Q703E","P388_Q703F","P388_Q703G","P388_Q703H","P388_Q704A","P388_Q704B","P388_Q704C","P388_Q704D","P388_Q704E","P388_Q704F","P388_Q704G","P388_Q704H","P388_Q705A","P388_Q705B","P388_Q705C","P388_Q705D","P388_Q705E","P388_Q705F","P388_Q705G","P388_Q705H","P388_Q706A","P388_Q706B","P388_Q706C","P388_Q706D","P388_Q706E","P388_Q706F","P388_Q706G","P388_Q706H","P388_Q707A","P388_Q707B","P388_Q707C","P388_Q707D","P388_Q707E","P388_Q707F","P388_Q707G","P388_Q707H","P388_Q708A","P388_Q708B","P388_Q708C","P388_Q708D","P388_Q708E","P388_Q708F","P388_Q708G","P388_Q708H","P388_Q709A","P388_Q709B","P388_Q709C","P388_Q709D","P388_Q709E","P388_Q709F","P388_Q709G","P388_Q709H","P388_Q710A","P388_Q710B","P388_Q710C","P388_Q710D","P388_Q710E","P388_Q710F","P388_Q710G","P388_Q710H","P388_Q711A","P388_Q711B","P388_Q711C","P388_Q711D","P388_Q711E","P388_Q711F","P388_Q711G","P388_Q711H","P388_Q712A","P388_Q712B","P388_Q712C","P388_Q712D","P388_Q712E","P388_Q712F","P388_Q712G","P388_Q712H"
"ERCC-00111",0,109,1,31,107,97,1,1,92,0,135,93,26,246,153,0,116,139,84,80,97,83,99,213,11,80,48,235,1,138,81,172,81,1,0,108,285,90,211,88,0,125,68,0,0,7,0,1,66,0,0,64,0,0,0,108,249,0,0,0,0,107,155,69,72,151,0,62,0,103,86,0,0,100,113,81,91,0,201,0,0,0,22,21,0,117,127,0,47,0,44,0,157,0,43,0
"ERCC-00112",0,0,183,108,0,0,105,0,0,146,0,140,0,0,346,0,0,0,0,144,0,0,170,0,0,30,0,34,118,20,124,44,124,0,0,157,0,154,0,0,0,97,0,0,185,0,0,0,79,0,0,0,0,0,0,0,2,0,0,20,77,0,0,0,0,104,0,0,0,0,0,102,0,120,220,0,103,0,81,0,114,0,0,0,0,0,0,0,77,67,0,0,0,57,0,5
"ERCC-00113",1630,731,844,1824,1022,1215,1051,1023,1620,1026,1336,832,1315,1601,1919,1413,603,1433,1042,1344,1483,1132,1878,1487,620,582,1677,1179,1557,1161,1287,1250,982,1089,877,1429,536,655,1049,1707,1743,764,1113,858,859,1474,1931,943,563,850,3,1009,1352,1175,62,489,1026,732,1407,1334,1064,816,1272,1379,914,1097,822,249,1408,738,743,411,1048,626,680,1087,653,1289,1242,522,732,1188,542,622,1521,959,771,439,936,677,589,928,799,853,866,551
"ERCC-00116",0,0,0,0,0,31,0,0,0,37,104,0,0,0,1,0,0,0,0,133,60,0,195,115,0,0,0,0,0,0,2,16,0,0,76,0,288,0,0,0,0,0,120,128,0,138,0,130,0,0,0,0,0,0,0,0,87,0,0,18,0,50,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,89,0,0,17,103,0,0,10,1,0,0
"ERCC-00117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00120",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00126",0,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,0,0
"ERCC-00130",4222,6178,6727,5887,7385,6607,8007,7350,6510,7351,7050,4495,7555,5924,5282,5307,5174,6014,6469,5383,7015,3618,7050,5840,4097,5183,7158,5472,7110,4732,4330,7433,5334,4020,5402,4754,7046,5873,7691,6270,4277,3791,4565,5284,9067,3685,6029,5697,4111,4771,9,4018,4796,5118,1313,3811,5236,4936,5179,3796,4957,3752,4613,4200,4828,3754,3825,4459,4848,4169,3719,2798,4511,4227,4411,4103,5265,5400,6513,5257,4489,3642,3450,5167,5343,3635,2469,1666,3609,4124,4316,4674,5905,4419,3676,2926
"ERCC-00131",26,58,0,1,0,11,0,0,0,0,51,0,0,0,0,0,84,74,113,0,215,176,0,0,64,0,0,80,24,75,0,1,49,0,75,0,109,0,0,149,67,1,2,59,0,192,0,0,0,0,0,85,73,0,1,67,81,66,17,96,0,0,0,0,1,0,0,0,72,0,0,0,1,0,0,271,0,0,0,0,0,0,0,167,0,56,0,0,0,0,0,0,1,0,1,0
"ERCC-00134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ERCC-00136",785,822,531,678,973,961,742,1299,426,811,440,545,1171,1246,1405,622,343,529,564,593,893,557,1033,342,535,378,695,787,729,969,569,701,880,440,533,731,609,900,966,633,332,502,533,190,344,150,238,193,348,374,1,762,668,592,188,1046,229,441,423,1588,328,980,513,134,1133,781,16,671,558,2,99,376,513,317,851,546,573,308,520,314,695,571,310,606,1127,0,583,121,673,277,791,485,270,469,580,115
"ERCC-00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00144",0,0,0,0,0,114,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,115,11,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0,80,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00145",64,140,0,42,0,229,122,3,365,163,209,202,126,40,154,112,0,506,9,106,0,5,94,0,110,93,103,224,114,455,280,3,144,0,136,0,22,83,243,10,100,109,9,254,0,84,92,0,119,0,1,63,85,194,0,162,48,63,0,57,53,227,184,284,73,67,202,233,233,100,164,126,61,1,0,243,276,87,0,81,0,151,0,110,188,76,77,0,79,0,194,75,96,97,0,124
"ERCC-00147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00148",0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00154",0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,1,0,0,0,0
"ERCC-00156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0
"ERCC-00158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00160",0,0,0,123,0,0,0,0,0,0,0,0,183,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,202,0,0,49,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
"ERCC-00162",96,0,78,0,0,0,0,0,0,0,82,0,0,0,0,0,1,0,0,123,158,0,149,0,0,0,0,0,0,0,5,0,0,69,47,0,0,0,0,92,76,0,48,0,97,0,0,0,0,0,0,195,0,10,0,0,0,84,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,112,61,0,0,59,53,0,82,6,0,0,0,0,0,0,0,103,85,1,0
"ERCC-00163",0,0,63,0,0,0,101,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,178,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,76,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
"ERCC-00165",0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,145,0,0,0,114,0,0,68,199,0,1,0,0,0,0,0,3,0,0,0,0,132,0,0,0,0,0,0,4,0,0,0,0,0,0,0,162,1,0,0,0,0,106,0,95,0,0,87,0,0,0,0,78,0,104,0,60,0,0,0,0,0,116,0,0,35,0,0,0,0,0,0,0
"ERCC-00168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ERCC-00170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,11,123,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00171",936,692,1065,1389,1734,1768,1663,1338,1448,840,1095,1617,2003,1378,1189,1615,610,1491,695,1042,985,805,1410,1134,682,1015,947,980,2060,1226,941,999,854,1035,557,933,1720,1320,1495,822,955,1179,900,1147,1370,718,1168,935,693,640,60,877,928,942,325,849,864,779,1075,913,1047,1019,993,582,1059,1085,820,811,1363,1434,825,529,654,1112,1063,1284,945,643,797,955,785,1079,385,863,706,783,527,275,684,460,921,577,1029,908,708,733
