"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0051952",5.01630304390127,3.25926436102065,44.6907795884594,0.00489372458013414,0.0804410979723758,0,9.53543650396598,0,1
"FBgn0038589",5.22365639035865,3.36860223221875,44.666850836794,0.00489784036810076,0.0804410979723758,0,11.0563004860036,0,1
"FBgn0013680",2.32094211789994,8.56094440193824,28.0091705553204,0.00489836817419882,0.0804410979723758,124.204299608428,621.686298128912,1,1
"FBgn0060296",4.49362108621217,3.06540763851207,42.0453003766763,0.00490296194813765,0.0804410979723758,0.0238921896479825,7.08012517875845,0.5,1
"FBgn0052733",5.36376527708192,3.44668781132669,44.6355286714372,0.0049032362193495,0.0804410979723758,0,12.2135888975335,0,1
"FBgn0004513",5.45298332551706,3.49820842873517,44.6337572024691,0.0049035416736758,0.0804410979723758,0,13.0134991564626,0,1
"FBgn0264374",4.94895905412627,3.22536454753933,44.6255750987895,0.00490495290900383,0.0804410979723758,0,9.08659350653707,0,1
"FBgn0038167",4.17576460808663,3.13268555377021,38.3320929801654,0.00490509729375948,0.0804410979723758,0.143353137887895,7.76495682875444,0.5,1
"FBgn0030854",2.85137171798245,4.52224209661546,27.9867402240574,0.0049059026224478,0.0804410979723758,4.20338978386912,32.2219813211222,1,1
"FBgn0029709",4.27575349676271,3.53351776078325,27.9854357946721,0.00490634130772374,0.0804410979723758,0.394221129191711,13.1761782041387,0.5,1
"FBgn0037473",3.16891206007866,3.39683515337764,36.9902444040676,0.00490828913121283,0.0804410979723758,0.902263347406452,10.5447206094481,1,1
"FBgn0035082",5.2060874686441,3.35901622779413,44.5969966463085,0.00490988717881975,0.0804410979723758,0,10.9175903553211,0,1
"FBgn0030847",3.2042430649025,5.29954431460471,27.9699851504377,0.00491154179576755,0.0804410979723758,6.54601170815391,62.7559269284892,1,1
"FBgn0266365",4.29272397358645,3.10817365667847,35.7122865425975,0.00491347721208815,0.0804410979723758,0.0955687585919301,7.514950467403,0.5,1
"FBgn0036290",5.6914451902716,3.64245941951546,44.5705971852003,0.00491445229746891,0.0804410979723758,0,15.4070147576985,0,1
"FBgn0267748",5.40212896745085,3.46868837786614,44.5264649240877,0.00492209905011698,0.0804410979723758,0,12.5522721535371,0,1
"FBgn0038402",5.13381365869496,3.32027267310166,44.4776412241392,0.00493058090707365,0.0804410979723758,0,10.3692668880979,0,1
"FBgn0025574",2.98672561810049,4.57232888084875,27.9039364887236,0.00493386410788383,0.0804410979723758,4.03087714216082,34.0277484601579,1,1
"FBgn0014877",3.80441919189063,3.21325498348109,43.418382537912,0.00494079876172117,0.0804410979723758,0.333154898941441,8.58769951543346,1,1
"FBgn0023537",5.11519297772448,3.31047430982014,44.4156827055826,0.00494137834509024,0.0804410979723758,0,10.2335577993246,0,1
"FBgn0085447",1.08600660120519,9.18877499495034,27.87852990391,0.00494249025750071,0.0804410979723758,370.5691059723,787.018512212297,1,1
"FBgn0026718",5.09972538081348,3.30231501720671,44.4067477147839,0.00494293855928053,0.0804410979723758,0,10.1200241054571,0,1
"FBgn0266724",5.85573452249442,3.74730572217423,44.3934798329163,0.0049452568321337,0.0804410979723758,0,17.3019204901416,0,1
"FBgn0035889",2.83345025497365,3.72354359533314,27.8695620799374,0.00494554032021212,0.0804410979723758,1.84214598745863,14.9809686727306,1,1
"FBgn0031256",5.05774214066811,3.28051621783697,44.3309618089028,0.0049562039614394,0.0804536723611421,0,9.82218645598508,0,1
"FBgn0266052",4.89829134524506,3.20037962866724,44.3097295054751,0.00495993064388308,0.0804536723611421,0,8.76238965807301,0,1
"FBgn0286729",8.4627908434192,5.86211856439986,44.2991895880371,0.00496178227152049,0.0804536723611421,0,106.955067577803,0,1
"FBgn0039868",5.07010294318872,3.28687475409208,44.2838352090312,0.00496448167395293,0.0804536723611421,0,9.90816418868353,0,1
"FBgn0032248",4.22168592261858,3.65655666644572,27.7729501461096,0.00497857456414041,0.0806083101047707,0.525628172255615,15.1176189166589,0.5,1
"FBgn0013672",3.23697797188347,10.8288405569304,27.7562717862671,0.00498431001306649,0.0806274732981248,347.743788273993,3280.70026891476,1,1
"FBgn0003984",-2.85467162778383,4.5675672672574,27.7364454632368,0.00499114058731067,0.0806450651602578,33.1834831749892,4.32502286319127,1,1
"FBgn0003721",1.6641117509038,7.03192666595204,27.7175036257562,0.00499767923961981,0.0806450651602578,60.3352243819476,191.875816807586,1,1
"FBgn0030590",2.73549223782105,3.63164452842133,27.6924369330529,0.00500635145463351,0.0806450651602578,1.75882015838632,13.423840556425,1,1
"FBgn0038795",4.87025329282228,3.18674610133809,44.044939589975,0.00500678594866689,0.0806450651602578,0,8.58780606130006,0,1
"FBgn0051665",3.0037020168749,6.73088286473395,27.6846654345251,0.00500904459802218,0.0806450651602578,22.285912489649,180.734018045283,1,1
"FBgn0004852",4.7039333331411,4.44268446034886,27.6740843973184,0.00501271477115361,0.0806450651602578,0.97943135821947,33.0179138676984,1,1
"FBgn0025682",2.76576710779809,4.71226593367708,27.6265268429086,0.00502925942398488,0.0807359215313997,5.27631205781114,37.6292427417979,1,1
"FBgn0015794",5.17531953528635,3.34241002898778,43.8832582833975,0.00503574549491519,0.0807359215313997,0,10.6807493358212,0,1
"FBgn0030776",4.92579486831266,3.21388946568441,43.8801645356004,0.00503630224527392,0.0807359215313997,0,8.93704428542369,0,1
"FBgn0003463",4.87831989598303,3.19063700051137,43.8716807993466,0.00503782948298606,0.0807359215313997,0,8.63723553741961,0,1
"FBgn0032330",4.84783463479996,3.17593790881793,43.8215428183835,0.00504687045883932,0.0807359215313997,0,8.45048102688332,0,1
"FBgn0032702",3.87267632736171,3.73976998934435,27.5761337540453,0.00504687785586189,0.0807359215313997,0.826727927419374,16.315326751254,1,1
"FBgn0266672",3.801812158487,3.51993764179341,27.5466473917182,0.00505722878872429,0.0807359215313997,0.632697773628098,12.7138147119695,1,1
"FBgn0037235",4.85806814736046,3.18086534955733,43.7571125797802,0.00505852684663637,0.0807359215313997,0,8.51302257192115,0,1
"FBgn0051677",5.15720280066048,3.3327095082247,43.7076314822108,0.00506750801111542,0.0807359215313997,0,10.5436551507821,0,1
"FBgn0000150",5.56968684972198,3.56761407003052,43.6823912286285,0.00507209913264025,0.0807359215313997,0,14.135571134746,0,1
"FBgn0038683",3.75964249973667,3.21883656498864,29.2320507276546,0.0050725398782443,0.0807359215313997,0.353930324285356,8.63746638679724,0.5,1
"FBgn0033446",4.1028036529099,3.4069403927051,27.4976904267836,0.00507448343708186,0.0807359215313997,0.366321671152786,11.2403025616528,1,1
"FBgn0264336",5.54709047070546,3.55399628395706,43.6257781333934,0.00508242113358353,0.0807359215313997,0,13.9111851513204,0,1
"FBgn0035612",4.51732144509471,3.05147328205568,37.3786107602621,0.00508535765004858,0.0807359215313997,0.0117976774761785,6.92899552729055,0.5,1
"FBgn0262979",5.07714905435408,3.29057376366165,43.5360722845974,0.00509884580870036,0.0807359215313997,0,9.95938718689079,0,1
"FBgn0039764",5.91968500755557,3.78928924073316,43.5061626100518,0.00510434101728438,0.0807359215313997,0,18.099912923472,0,1
"FBgn0039328",3.96287325496839,3.17060886370937,32.3639720920699,0.00510562563713293,0.0807359215313997,0.238921896479825,8.13933597440424,0.5,1
"FBgn0029820",3.79655704459527,3.84206479969607,27.4043006722116,0.00510763795675362,0.0807359215313997,1.01623285377729,18.0977464908512,1,1
"FBgn0003086",4.86214131345595,3.18283167606268,43.4365599257653,0.00511716567387588,0.0807359215313997,0,8.53803918993628,0,1
"FBgn0015239",3.91481386284017,3.23799000755477,27.3722036780038,0.00511910599573119,0.0807359215313997,0.306739614380642,8.93771907591214,0.5,1
"FBgn0035032",-1.63043432154645,7.26591033862602,27.3714439688252,0.00511937789095866,0.0807359215313997,225.305382426301,72.5677004775098,1,1
"FBgn0051676",6.08393098790747,3.90004453505929,43.4228611011837,0.00511969583112679,0.0807359215313997,0,20.3189869890904,0,1
"FBgn0036463",4.5148336017027,3.05042003862761,45.2620965452415,0.00512580133306768,0.0807359215313997,0.0117976774761785,6.9170377052604,0.5,1
"FBgn0001218",2.24799189129267,5.70976516414412,27.3277607519911,0.00513504745425702,0.0807359215313997,16.3508509086439,78.8213716219028,1,1
"FBgn0038666",4.82922939184516,3.16703949246047,43.2845763631818,0.00514534945877217,0.0807359215313997,0,8.33824364105944,0,1
"FBgn0004858",3.42988610519936,5.05512630697033,27.2989395682179,0.00514542432772281,0.0807359215313997,4.59635086727935,52.4230129628814,1,1
"FBgn0030157",4.91014278603419,3.20615499699518,43.2529849764503,0.00515123896532415,0.0807359215313997,0,8.8364628416746,0,1
"FBgn0262972",4.6088216999252,4.14379136956264,27.2737067823957,0.00515453443315216,0.0807359215313997,0.740657879087458,25.0883246503802,0.5,1
"FBgn0262478",4.97364080581211,3.237656620243,43.2259200399765,0.00515629320784898,0.0807359215313997,0,9.24760333563649,0,1
"FBgn0032488",4.83752803992731,3.17101171204481,43.2092873287814,0.00515940322526711,0.0807359215313997,0,8.38840118060074,0,1
"FBgn0015024",1.64204455441817,7.5130364562829,27.2466646810902,0.00516432400276743,0.0807359215313997,86.190644546405,269.626439067952,1,1
"FBgn0033382",2.78377607011456,4.17250678909775,27.2261658982653,0.00517176294973211,0.0807359215313997,3.13269377014429,23.3688548816428,1,1
"FBgn0051673",4.91210865362554,3.20715497723282,43.1414850942497,0.00517211215776449,0.0807359215313997,0,8.84984127525938,0,1
"FBgn0038279",4.8166912535919,3.16108126232057,43.122004590123,0.00517577288003249,0.0807359215313997,0,8.26353118225826,0,1
"FBgn0013750",2.17452008034449,7.3284787393487,27.1967872830152,0.00518245172923758,0.0807359215313997,56.3704476464632,255.61694545137,1,1
"FBgn0267749",6.14174747203033,3.94004553507795,43.0647691730708,0.00518655244001922,0.0807359215313997,0,21.1606376640997,0,1
"FBgn0002937",5.26724842963254,3.3925091555083,43.0399854783303,0.00519123129156297,0.0807359215313997,0,11.4034255504397,0,1
"FBgn0029930",2.55852486078713,5.07882696140584,27.1667567042525,0.00519341115360243,0.0807359215313997,8.21163478216343,49.8708315416112,1,1
"FBgn0037135",2.84667107369768,3.82233652672398,27.1593364382283,0.00519612434628779,0.0807359215313997,2.05094216568234,16.6517903017035,1,1
"FBgn0037614",3.31779347718085,5.23652226272694,27.1115316114422,0.00521365383082487,0.0808134461125494,5.75296550863842,60.1767933059607,1,1
"FBgn0053180",2.7758997396089,4.35956779805161,27.1081689663897,0.00521489013041075,0.0808134461125494,3.78898689872474,27.72106079547,1,1
"FBgn0260860",4.9062031522026,3.20425881492283,42.9100516635265,0.00521587215718113,0.0808134461125494,0,8.81245840939214,0,1
"FBgn0264347",3.68205391450361,3.27033910851642,27.084246449609,0.00522369780254347,0.0808134461125494,0.436514066618606,9.23569878653964,0.5,1
"FBgn0035532",4.81878851716168,3.16207057446398,42.7806873164211,0.00524059163582196,0.0808134461125494,0,8.27584415717707,0,1
"FBgn0052811",4.8124875516839,3.15909645106024,42.7769685125109,0.00524130501307695,0.0808134461125494,0,8.23879868655406,0,1
"FBgn0030735",2.78864403779562,3.88744754000365,27.0261973366634,0.00524516073785309,0.0808134461125494,2.30314591311647,17.7101309727721,1,1
"FBgn0010516",4.89630660994813,3.19941812944174,42.743623971414,0.00524770844317285,0.0808134461125494,0,8.7501299560875,0,1
"FBgn0260746",5.1555884809145,3.33188741289874,42.7318272379828,0.00524997686890884,0.0808134461125494,0,10.5329048485734,0,1
"FBgn0032388",3.96012308090901,4.79843249879482,26.9962601473015,0.00525628010633607,0.0808134461125494,2.5273774955127,43.6503524589993,1,1
"FBgn0286852",4.90027337791219,3.20135688107384,42.6773685557764,0.00526046926243306,0.0808134461125494,0,8.7750755435249,0,1
"FBgn0037491",3.59863683805723,3.35551499373484,26.9753377446454,0.00526407166169116,0.0808134461125494,0.572967299508142,10.2832891553995,1,1
"FBgn0036415",6.02853955251342,3.86225503708668,42.6496422734117,0.00526582411070964,0.0808134461125494,0,19.540630607512,0,1
"FBgn0051869",4.91210865663536,3.20715702233552,42.6318123902306,0.00526927225530033,0.0808134461125494,0,8.84989454819268,0,1
"FBgn0037138",1.71444909857176,7.21704715286541,26.960655402577,0.00526954949810842,0.0808134461125494,67.1200155759333,220.937077946597,1,1
"FBgn0035016",1.45645845273654,7.48583080641958,26.9359450530642,0.00527878753444239,0.0808850896172821,93.05696254119,255.9110895108,1,1
"FBgn0287598",-6.18745827699581,3.98966727893985,42.5111498322418,0.00529270268493845,0.0809817249418619,21.8590395439385,0,1,0
"FBgn0026576",3.61125382365338,3.24817161041404,27.5369315557032,0.00529423798806956,0.0809817249418619,0.453654768616042,8.92345276010572,1,1
"FBgn0013759",1.24305479931758,8.44114407542595,26.8549234038686,0.00530924451647822,0.0810924588879455,203.500611948112,482.086847365119,1,1
"FBgn0050355",5.15221918211393,3.33004831765755,42.4093149548652,0.0053126072391678,0.0810924588879455,0,10.5061479814039,0,1
"FBgn0053477",5.16386386801074,3.33630911838176,42.3792817645768,0.00531850039778058,0.0810924588879455,0,10.5952688171669,0,1
"FBgn0053988",1.50637684982951,7.61725307948781,26.8270291000764,0.00531978982825002,0.0810924588879455,99.6178946978239,283.551311460139,1,1
"FBgn0005671",1.25320694425906,8.26053321267801,26.8003025622617,0.00532992244757828,0.0811770561598917,178.312383075575,425.473550884702,1,1
"FBgn0034433",2.52061900414449,5.36917802960773,26.7696844829162,0.00534156518118107,0.081284488019124,10.6481928742142,62.5186242102341,1,1
"FBgn0035563",4.77840947068804,3.14305537503558,42.2209659725445,0.00534973913067407,0.0813389950400256,0,8.03930501763257,0,1
"FBgn0263220",1.403914495573,7.89282876410754,26.6985887062981,0.005368743782692,0.0814811248665805,127.620855697941,338.192261999396,1,1
"FBgn0035959",1.87939448987753,6.60500627253681,26.6917409171037,0.00537137224349837,0.0814811248665805,39.4061325258074,145.778552389196,1,1
"FBgn0263048",3.01049409805504,3.69129713151154,26.6710693987849,0.00537931824722085,0.0814811248665805,1.55900172803035,14.6829001738809,1,1
"FBgn0043806",4.57976971560607,4.2044631325295,26.6568623688588,0.00538478931860948,0.0814811248665805,0.814039745856319,26.5365715756597,0.5,1
"FBgn0004394",4.76541975879614,3.13699239857114,42.0226511247326,0.00538928694865826,0.0814811248665805,0,7.96445049767593,0,1
"FBgn0033883",4.4759886951721,3.08128474687069,26.6247480438981,0.00539718646282414,0.0814811248665805,0.0358382844719738,7.2555789001086,0.5,1
"FBgn0036305",2.85520135918339,4.39982480192947,26.6213266213919,0.0053985097011963,0.0814811248665805,3.7345237387772,28.9405533567934,1,1
"FBgn0034245",6.58092719343062,4.25933328088685,41.9662467620137,0.00540062063750098,0.0814811248665805,0,28.798522546602,0,1
"FBgn0036053",3.25740961494455,3.42630784548947,26.6075702965737,0.00540383476703743,0.0814811248665805,0.882081591453788,11.0051840336629,1,1
