"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0263744",1.4548179712365,5.85630856590859,2.68392995226979,0.13919764829822,0.468034917294299,33.5443101996965,92.6268966431663,1,1
"FBgn0052690",-2.88201073719987,3.48179152576885,2.68346712757876,0.139227373020597,0.468046016001866,9.03977888042992,0.972132088992507,0.75,1
"FBgn0266356",1.77206196273428,2.6997692712393,3.68205571750447,0.139292587658192,0.468122834121957,0.824770139410281,3.6016008275066,0.75,1
"FBgn0039387",-3.35801808489187,2.94424339671262,2.68227303596902,0.139304101747603,0.468122834121957,4.33278953244629,0.149620251691115,0.5,1
"FBgn0038300",1.77588398262019,2.69674479827161,3.53458250001391,0.139387933999182,0.468122834121957,0.819651761063416,3.57674402829137,0.5,1
"FBgn0267648",1.6622233187492,4.16102977240725,2.68021452238852,0.13943650669207,0.468122834121957,7.49542787166691,24.5190865810059,1,1
"FBgn0039240",-1.60380393896761,5.61793121374744,2.67923297725565,0.139499698796174,0.468122834121957,57.1954546342325,18.5965516937327,1,1
"FBgn0037045",-2.37960330919336,4.89186235066051,2.67886252629584,0.13952355833917,0.468122834121957,34.1614136661211,6.31992403711726,1,1
"FBgn0015075",2.04738868735052,2.55462682428177,6.98325364527894,0.139593166220235,0.468122834121957,0.404256754491725,2.59290272429077,0.75,1
"FBgn0031504",1.81865401569343,2.91489012364349,2.67657953207578,0.139670717516411,0.468122834121957,1.36231662260318,5.67053966974533,0.5,1
"FBgn0030012",-2.41268509840846,3.30267180685504,2.67603224826566,0.139706025237354,0.468122834121957,7.01955808094709,1.08436947481638,0.75,1
"FBgn0262794",-2.75488995907063,3.5153353755321,2.67590501835192,0.139714235094509,0.468122834121957,9.31938391036972,1.13392325444697,0.75,1
"FBgn0031449",1.97828147240809,2.58614811860215,4.29858460306688,0.139752087380213,0.468122834121957,0.496597179938514,2.80442524582014,0.5,1
"FBgn0052368",2.04559688462816,2.55532331494386,5.99107018534461,0.139857987610729,0.468122834121957,0.395557344211147,2.60482503103205,0.5,1
"FBgn0266886",-0.649756014048206,7.73666137299716,2.67351657349916,0.139868474266646,0.468122834121957,237.214867615372,151.079063536177,1,1
"FBgn0035026",1.98781620847207,3.23597151522668,2.67283518990575,0.139912517339256,0.468122834121957,2.23745657420682,9.67210450553871,0.75,1
"FBgn0024234",2.16851124769367,2.50064992329065,6.57412309213441,0.139949467505495,0.468122834121957,0.266196243088422,2.21871891272974,0.25,1
"FBgn0040636",-1.71250946993452,5.34607747247012,2.6714274227454,0.140003570179054,0.468122834121957,46.8341116509519,14.0584613939464,1,1
"FBgn0038830",1.47542724423604,4.54989872807697,2.67019337753175,0.140083451221565,0.468122834121957,11.6351675822832,32.9061204229853,1,1
"FBgn0267194",2.31622776472344,2.36287144318459,5.93809892352953,0.140201639181384,0.468122834121957,0,1.18322842705549,0,0.5
"FBgn0037284",2.31629602771019,2.36288412676172,10.6488060934128,0.140201639183376,0.468122834121957,0,1.18353030701084,0,1
"FBgn0265954",2.31631208984085,2.36288711113446,11.7463814848327,0.140201639183844,0.468122834121957,0,1.18360133758858,0,1
"FBgn0265594",2.31634421438952,2.36289307988183,13.8449917535364,0.140201639184782,0.468122834121957,0,1.18374339874404,0,1
"FBgn0040362",2.31635626119404,2.36289531816274,14.5448682657452,0.140201639185132,0.468122834121957,0,1.18379667167734,0,1
"FBgn0003117",2.31636830805244,2.36289755644401,15.1642430495827,0.140201639185485,0.468122834121957,0,1.18384994461063,0,1
"FBgn0265862",2.31637232368388,2.36289830253785,15.3489580943935,0.140201639185601,0.468122834121957,0,1.18386770225507,0,1
"FBgn0265199",2.31637633932131,2.36289904863172,15.5214610049366,0.140201639185719,0.468122834121957,0,1.1838854598995,0,1
"FBgn0037936",2.31639641759823,2.36290277910168,16.1754111543603,0.140201639186304,0.468122834121957,0,1.18397424812166,0,1
"FBgn0262612",2.3164044489509,2.36290427128995,16.3282653372427,0.140201639186538,0.468122834121957,0,1.18400976341053,0,1
"FBgn0267028",2.3164044489509,2.36290427128995,16.3282653372427,0.140201639186538,0.468122834121957,0,1.18400976341053,0,1
"FBgn0267177",2.3164044489509,2.36290427128995,16.3282653372427,0.140201639186538,0.468122834121957,0,1.18400976341053,0,1
"FBgn0037398",2.31644460607344,2.36291173223361,16.0670146391793,0.140201639187708,0.468122834121957,0,1.18418733985486,0,1
"FBgn0051797",2.31644862181862,2.36291247832819,15.9495811751817,0.140201639187827,0.468122834121957,0,1.18420509749929,0,1
"FBgn0063497",2.31645665332693,2.36291397051748,15.6704285927691,0.14020163918806,0.468122834121957,0,1.18424061278816,0,1
"FBgn0267169",2.31648877959963,2.36291993927619,14.0702539058938,0.140201639188998,0.468122834121957,0,1.18438267394362,0,1
"FBgn0043001",2.31656508103274,2.36293411508823,9.00615301947654,0.140201639191225,0.468122834121957,0,1.18472006918784,0,1
"FBgn0267039",2.3165690969575,2.36293486118399,8.73925905505038,0.140201639191341,0.468122834121957,0,1.18473782683227,0,1
"FBgn0267142",2.31660925653435,2.36294232214379,5.9311385220026,0.140201639192513,0.468122834121957,0,1.1849154032766,0,0.5
"FBgn0032429",1.64721653221215,3.98060641065022,2.66656346382718,0.140318768411959,0.468355885324289,6.36817566613397,20.5404429611846,1,1
"FBgn0259680",2.08242694702513,2.53697030537444,6.79398783117271,0.14032432018382,0.468355885324289,0.35994195340587,2.46739345074871,0.75,1
"FBgn0004449",-0.467985780676462,7.95238121479997,2.66512183267213,0.140412370131219,0.468561475533965,267.662747674705,193.414250027294,1,1
"FBgn0052817",2.28172647351908,2.44958792867513,10.6527557243533,0.140573685260929,0.46901143097134,0.148506233868319,1.85768268537585,0.5,1
"FBgn0026189",0.959358603711867,6.34621882393505,2.66222003232761,0.140601027322977,0.469014312047437,58.245548768177,113.497083837878,1,1
"FBgn0263330",-3.25377231134389,3.70995806686343,2.6612413859984,0.140664728350612,0.469071180392307,11.9518150840039,0.984374033333582,0.5,1
"FBgn0005674",1.53520957932986,2.85893015204363,3.34286844667411,0.140683782927713,0.469071180392307,1.42941694926467,4.69860291484158,1,1
"FBgn0032644",1.89451302895192,3.21237431734943,2.66073782381721,0.140697520545607,0.469071180392307,2.21424004210623,9.17452458012313,0.75,1
"FBgn0034866",2.20575121195491,2.48270726243398,9.80410518402994,0.140822837871298,0.469400626122374,0.220237766532511,2.09390218732056,0.5,1
"FBgn0266626",2.29959493284571,2.44034015669856,10.6611758288347,0.140926663488539,0.469658323682502,0.122990115105554,1.7946439262939,0.25,1
"FBgn0051637",-0.784305254530055,5.95592248827129,2.65529637807656,0.14105251472713,0.469989314025894,66.6603967957611,38.5628377180351,1,1
"FBgn0032729",1.86372319394698,2.64267583947288,3.26880385171923,0.141104245518003,0.470072529048568,0.64355289899761,3.20302191548559,0.5,1
"FBgn0039879",1.85294338889606,2.64683722432613,3.97260126697858,0.141131315931372,0.470072529048568,0.677094415810285,3.21606295382614,0.5,1
"FBgn0264390",1.70945658907349,2.81161506104061,2.65369665500023,0.14115710393549,0.470072529048568,1.1485245511765,4.5241613792241,0.5,1
"FBgn0035923",1.83556000619041,2.65527034651775,3.49967918467095,0.141207130362965,0.470150733105111,0.713871941348615,3.26540364172353,1,1
"FBgn0037810",1.46646686594396,3.68039805526717,2.65235708329361,0.141244763370274,0.470161146890116,4.97306018602339,14.3335554038907,1,1
"FBgn0051538",1.3270278217209,3.66091281171893,2.65207327368654,0.141263344647953,0.470161146890116,5.17571324284023,13.4353721949887,1,1
"FBgn0016754",0.922091372396164,5.54760437842019,2.65150884743999,0.141300307753512,0.470195820258867,32.3498050897668,61.5194156164722,1,1
"FBgn0003892",2.33617224476804,2.36855997115775,23.9073551069264,0.141367262720353,0.470213828782623,0.00595971722238368,1.23386542299647,0.25,1
"FBgn0030731",1.81485779473113,3.20074592330273,2.65041169641624,0.141372194461417,0.470213828782623,2.30610330173295,8.82430968555569,0.75,1
"FBgn0000479",0.603250751750203,7.24851385183693,2.65021086633796,0.141385358329829,0.470213828782623,125.586233717175,190.881899991865,1,1
"FBgn0085292",2.34652460762621,2.41077032544617,6.22475301929235,0.141439065777667,0.470304143442804,0.0709856648235791,1.57157200855634,0.25,0.5
"FBgn0053095",1.13338927619461,3.9601704870712,2.64601534800729,0.141660733842003,0.470952811288177,7.68299255739525,17.1865932741865,1,1
"FBgn0262610",2.32191060504449,2.42542676628642,11.906190369086,0.141921080448443,0.471241475468203,0.0950378162179283,1.68237102518116,0.25,1
"FBgn0031673",0.951077333167073,5.27574470336921,2.64014525506104,0.142047211630393,0.471241475468203,25.9219531940937,50.3047334327453,1,1
"FBgn0040827",1.93509862668803,2.79585494750966,2.63849938432534,0.142155823218246,0.471241475468203,1.00563025166737,4.63515572993768,0.25,1
"FBgn0262733",0.871502561954142,5.36423141709354,2.63782346246304,0.142200459326631,0.471241475468203,28.5075706142048,52.4100251974741,1,1
