"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0032997",0.103590083842847,5.40538669546388,0.00911784163721824,0.926434286320744,1,36.8010233613575,39.4870142153959,1,1
"FBgn0266389",-0.0854044410264502,3.43010025017245,0.00907782719993077,0.926595334792052,1,6.14472377438119,5.79611997386512,1,1
"FBgn0033247",-0.113888472346878,3.29834877478668,0.00905071502299523,0.926704658653618,1,5.19030333967187,4.82404115780591,1,1
"FBgn0038272",-0.12301956460136,3.18385456612612,0.00903650819592751,0.926762010598552,1,4.5278189962041,4.08894542240202,0.75,1
"FBgn0050185",0.113570585269649,3.62745918517848,0.00902121073262536,0.926823816310516,1,7.45960354070589,8.05294981588384,1,1
"FBgn0035807",0.0939707756462842,4.37654757675471,0.00885277448992894,0.927507874248587,1,15.7363444344072,16.7629799865059,1,1
"FBgn0263973",0.127242390813977,3.33124034033645,0.00878586995466057,0.927781411109305,1,5.17227382304237,5.67124997552264,1,1
"FBgn0051388",-0.109087960130394,4.10636975080245,0.00869496402648271,0.928154767961495,1,12.8264416031995,11.8536181288455,1,1
"FBgn0035392",0.133353669739743,2.6760744652719,0.00868828509769272,0.92818227633154,1,1.59988773755243,1.78183373733097,0.25,1
"FBgn0032115",-0.0965050648944212,3.90565723304356,0.00853723237471811,0.928807290016711,1,10.4409154078148,9.78263715749704,1,1
"FBgn0266449",0.0795020898057847,4.09359505058651,0.00852952700915237,0.928839321728521,1,12.127684935305,12.8130110594529,1,1
"FBgn0267516",0.131241157128172,2.52310654543558,0.0308649596699703,0.929074331804037,1,0.978618830820955,1.09659366151303,1,1
"FBgn0086912",0.132427632872239,2.5226298636054,0.0126845659815654,0.92907433188656,1,0.972832786491358,1.09673572266849,0.5,1
"FBgn0085231",0.12942226856745,2.66309180430191,0.00845263420839893,0.92915977384418,1,1.57463719464355,1.70781382666268,0.25,1
"FBgn0034299",-0.131077149893588,3.41111635291008,0.00837890894805993,0.929468409953327,1,6.11001512231121,5.53225572252922,0.75,1
"FBgn0028693",0.143784653254096,3.73098561336247,0.00822143915846534,0.930132249817774,1,8.25564858703772,9.14764340944255,0.75,1
"FBgn0050372",-0.0781845368067746,5.02520919246211,0.00821147436763471,0.930174473030027,1,28.3891579297943,26.8212083679913,1,1
"FBgn0030013",0.118802036732777,3.45090572668072,0.00815283506274027,0.930423467359316,1,6.03960295139365,6.56747984353698,0.75,1
"FBgn0037374",0.0799596679594935,5.87978458136963,0.00813673114902081,0.930492005875972,1,53.1450902902486,56.1848422831324,1,1
"FBgn0284229",-0.0279162639318357,2.24377425917576,0.167354660586517,0.930496224078188,1,0.00596453482819527,0,0.25,0
"FBgn0085482",-0.149839512963111,3.26091873245058,0.00813176880846479,0.930513139470842,1,5.04484364071097,4.49974852111968,0.5,1
"FBgn0286818",0.0865357820709428,6.38985985474117,0.00812283963987699,0.930551183372743,1,77.6013298428897,82.3105042142079,1,1
"FBgn0000256",0.051565772003971,4.70713023512644,0.00805970757611658,0.930820770099746,1,21.137683101987,21.9109941433982,1,1
"FBgn0036239",0.0798377024725885,5.09220294502763,0.00799898790423746,0.931081062460571,1,28.8922542165636,30.4868601403126,1,1
"FBgn0035409",0.135631479323406,2.46841913029471,0.0144862585717693,0.931147114976024,1,0.768772087038057,0.872189920443003,0.5,1
"FBgn0031054",-0.0994007564833815,4.40398494357199,0.00798079699266674,0.931159236963364,1,16.8888323249749,15.6798357891554,1,1
"FBgn0264915",0.10469535242508,2.95507715796554,0.00797361894583927,0.931190108981525,1,2.92757890313062,3.19074445585565,0.75,1
"FBgn0024509",-0.125333213044525,4.03068606790447,0.00797091431682557,0.931201744940774,1,11.9839327322865,10.9315015182389,0.75,1
"FBgn0037468",-0.0423003407585765,5.48069191522305,0.00794842612416723,0.931298571749272,1,40.3149615328475,39.1361422879845,1,1
"FBgn0054027",-0.147527922104095,2.4102413975169,0.0157875011989267,0.931319182685889,1,0.61223140859407,0.52337787978576,0.25,1
"FBgn0285926",-0.034949915831375,5.94500852786083,0.00792898192918398,0.931382403568719,1,57.3390251605708,55.9516238230968,1,1
"FBgn0266275",-0.132409768901085,2.69835057608915,0.00792740299797682,0.931389215532805,1,1.8193669217654,1.63267518439511,0.25,1
